dbo;LogProceso;PK__LogProce__3214EC0735970E2D;Id
dbo;ROL;PK_ROL;COD_ROL
dbo;Rpt_UsuariosCruce;PK__Rpt_Usua__3214EC07A0026CC8;Id
dbo;Stg_UsuariosExcel;PK__Stg_Usua__3214EC07D1D09403;Id
dbo;T_USUARIOS_BAJA_OF;PK_T_USUARIOS;Id
dbo;USUARIO_ROL;PK_USUARIO_ROL;COD_ROL, COD_USUARIO
dbo;USUARIOS_MMS;PK_USUARIOS_MMS;COD_USUARIO
